parkID,Name,Year,Capacity
NYC05,Washington Park I,1887,3000
PHI06,Huntingdon Grounds I,1887,12500
PIT04,Recreation Park,1887,17000
STL03,Sportsman's Park I,1887,12000
WAS05,Swampoodle Grounds,1887,6000
BAL03,Oriole Park I,1886,5000
CHI06,West Side Park,1886,6000
NYC03,Polo Grounds I (Southeast Diamond),1886,20709
NYC05,Washington Park I,1886,3000
PIT04,Recreation Park,1886,17000
STL03,Sportsman's Park I,1886,12000
STL04,Palace Park of America,1886,10000
WAS05,Swampoodle Grounds,1886,6000
BAL03,Oriole Park I,1885,5000
BUF02,Olympic Park I,1885,5000
CHI06,West Side Park,1885,6000
NYC03,Polo Grounds I (Southeast Diamond),1885,20709
NYC05,Washington Park I,1885,3000
PIT04,Recreation Park,1885,17000
STL03,Sportsman's Park I,1885,6000
STL04,Palace Park of America,1885,10000
BAL03,Oriole Park I,1884,5000
BOS02,Dartmouth Grounds,1884,4000
BUF02,Olympic Park I,1884,5000
CHI04,Lake Front Park III,1884,10000
COL01,Recreation Park I,1884,6500
NYC03,Polo Grounds I (Southeast Diamond),1884,20709
NYC05,Washington Park I,1884,3000
PIT04,Recreation Park,1884,17000
STL03,Sportsman's Park I,1884,6000
STL04,Palace Park of America,1884,10000
WAS04,Athletic Park,1884,6000
BAL03,Oriole Park I,1883,5000
CHI04,Lake Front Park III,1883,10000
COL01,Recreation Park I,1883,6500
NYC03,Polo Grounds I (Southeast Diamond),1883,20709
STL03,Sportsman's Park I,1883,6000
CHI03,White Stocking Park,1882,5000
STL03,Sportsman's Park I,1882,6000
CHI03,White Stocking Park,1881,5000
CHI03,White Stocking Park,1880,5000
CHI03,White Stocking Park,1879,5000
CHI03,White Stocking Park,1878,5000
MIL01,Milwaukee Base-Ball Grounds,1878,4000
NYC01,Union Grounds,1878,1500
PIT01,Union Park,1878,2500
NYC01,Union Grounds,1877,1500
NYC01,Union Grounds,1876,1500
NYC01,Union Grounds,1875,1500
STL01,Red Stocking Base-Ball Park,1875,3000
WAS01,Olympic Grounds,1875,500
NYC01,Union Grounds,1874,1500
NYC01,Union Grounds,1873,1500
WAS01,Olympic Grounds,1873,500
NYC01,Union Grounds,1872,1500
WAS01,Olympic Grounds,1872,500
CHI01,White Stocking Grounds,1871,7000
NYC01,Union Grounds,1871,1500
WAS01,Olympic Grounds,1871,500
